,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle,hebb,hebb_smooth_rate,shuffle
6450.0,745.1429781000664,694.3526557944606,323.8464179760905,542.0,833.0959561788655,742.8282529959406,268.5742068678684,544.0,850.458292233778,718.2694022345456,167.03939703594745,459.0,798.493179879556,644.1496674509325,104.19245683868934,334.0,664.0447810776693,565.8540543297677,44.68688961231133,249.0,497.0831282371524,429.98341261656253,25.823107868668462,145.0,354.17439932924566,318.54899805234214,4.563607666002391,80.0,224.44761988561373,220.00480689723602,1.0,40.0,138.90134407737426,140.6502777737114,25.0,83.44714285714285,78.7618599305864,7.0,36.61781314996979,47.96089788003562,3.0,17.836764327776162,24.899087361388215,1.0
6500.0,745.3202830646055,694.9357461734694,324.03517152260827,542.0,833.2582097285581,744.1005551443375,268.655174622302,544.0,850.6503193576093,718.4215212795826,167.0764241894344,459.0,798.7554823522179,644.6711532781292,104.24026988221836,334.0,664.6632842275657,567.034198887069,44.719901403065585,249.0,497.39658866889516,430.83634771479575,25.88767647596648,145.0,354.5020961073207,318.8743490596911,4.575099778810497,80.0,225.03291317366467,220.16608680450008,1.0,40.0,139.14772535339728,140.83765608759936,25.0,83.59,78.81920988121728,7.0,36.73587418198924,48.03570751646106,3.0,17.89475615681806,24.92736054885325,1.0
6550.0,745.4975880291445,696.0113541907028,324.6006549446666,542.0,833.4204632782506,744.7321860350357,268.7361423767357,544.0,850.8423464814405,718.5736403246196,167.11345134292134,459.0,799.0563143807284,645.8245487836778,104.28808292574737,334.0,666.1236991325563,567.5805274418059,44.75291319381983,249.0,497.71004910063795,433.0332207951364,25.952245083264497,145.0,354.8297928853957,319.9569725483031,4.586591891618602,80.0,225.4422790164026,220.32736671176414,1.0,40.0,139.37833157300918,141.23316176971846,25.0,83.73285714285714,78.87655983184816,7.0,36.85393521400868,48.15625908698667,3.0,17.95274798585996,24.95563373631829,1.0
6600.0,745.6748929936836,696.0500260392965,325.03085669508744,542.0,833.5827168279432,745.525639426076,268.81711013116933,544.0,851.0312965799138,718.7257593696567,167.15047849640828,459.0,799.8868764701111,648.3546541296541,104.33589596927638,334.0,666.5305989453983,568.0398800428705,44.78592498457408,249.0,498.3709248973678,434.05386224780466,26.01061887766846,145.0,355.3865816202289,321.3110687342132,4.598084004426708,80.0,225.85164485914058,220.4886466190282,1.0,40.0,139.60893779262105,142.33913875711156,25.0,83.87571428571428,78.93390978247903,7.0,36.97199624602812,48.27681065751228,3.0,18.014823221901224,24.983906923783326,1.0
6650.0,745.8521979582225,696.0886978878901,325.13588330558946,542.0,833.7449703776356,746.1782201184461,268.898077885603,544.0,851.2061339930714,718.8778784146938,167.18750564989526,459.0,800.6817659799138,648.8384946134946,104.3837090128054,334.0,666.9374987582403,568.2116307427044,44.81893677532833,249.0,501.7016942761826,434.30532090446536,26.05139791660527,145.0,356.1941460687617,323.06296530921816,4.6095761172348135,80.0,227.34116782141822,220.64992652629223,1.0,40.0,139.83954401223295,142.944100149468,25.0,84.04266776071181,78.99125973310991,7.0,37.10787143425326,48.39736222803789,3.0,18.094864242924498,25.03799619469583,1.0
6700.0,746.0238363032536,696.1273697364838,325.24090991609154,542.0,833.9072239273281,746.5493610142585,268.97904564003665,544.0,851.3809714062289,720.024843029348,167.2245328033822,459.0,802.0602457968049,650.3164142779881,104.43152205633442,334.0,667.8182530541342,568.3833814425382,44.85194856608258,249.0,502.27897550770274,434.55677956112606,26.092176955542087,145.0,357.06420166623724,323.36053073583514,4.621068230042919,80.0,227.91148884977832,220.8112064335563,1.0,40.0,140.7582211620378,143.51845075058156,25.0,84.37088130464883,79.58836608662052,7.0,37.249286022051834,48.517913798563505,3.0,18.174905263947775,25.126195186781175,1.0
6750.0,746.167086344522,696.1660415850776,325.34593652659356,542.0,834.7897410035662,746.9205019100708,269.23175550235726,544.0,851.5558088193865,720.8697205468602,167.26155995686915,459.0,802.6555531009465,651.8193399136336,104.47933509986342,334.0,668.9409082164964,568.5551321423719,44.88496035683683,249.0,502.71176433296,434.80823821778677,26.132955994478902,145.0,358.29370891813505,323.6580961624521,4.632560342851025,80.0,228.159843312608,220.97248634082035,1.0,40.0,141.92218011369303,144.12237115520745,25.0,84.69909484858586,80.10119387257105,7.0,37.39070060985041,48.63846536908912,3.0,18.254946284971048,25.214394178866524,1.0
6800.0,746.3103363857903,696.2047134336711,325.45096313709564,542.0,835.4031657438431,747.3786991716868,269.54443107702076,544.0,851.730646232544,721.6818772290324,167.2985871103561,459.0,803.1344083677004,653.2641711573692,104.52714814339244,334.0,669.9135503036456,568.7268828422057,44.91797214759107,249.0,503.8451407249994,435.0801601224,26.173735033415714,145.0,358.6668160552665,323.9556615890691,4.64405245565913,80.0,228.3490507293909,222.04217950852043,1.0,40.0,142.34747521497496,144.90179556854596,25.0,85.09177474255677,80.34982627296633,7.0,37.532115197648984,48.75901693961473,3.0,18.33498730599432,25.30259317095187,1.0
6850.0,746.4535864270586,696.2433852822649,325.55598974759766,542.0,835.8582080929992,747.8606268825301,269.8571066516843,544.0,851.9054836457016,724.0509198954124,167.33561426384307,459.0,803.4533677626742,653.6298554047346,104.57496118692146,334.0,671.4220223272991,568.8986335420395,44.950983938345324,249.0,505.28110825566387,435.4178152657056,26.21451407235253,145.0,359.02397535289083,324.4051985492421,4.655544568467236,80.0,228.5382581461738,222.20929169889777,1.0,40.0,142.72361253448233,145.1157405491527,25.0,86.6170539461562,80.5984586733616,7.0,37.673529785447556,48.87956851014034,3.0,18.415028327017595,25.390792163037215,1.0
6900.0,746.596836468327,696.2820571308586,325.66101635809974,542.0,836.098576422878,748.8370247705789,270.0702364922049,544.0,852.4107662082515,724.5377275968624,167.37264141733002,459.0,803.7723271576482,653.9955396521,104.62277423045046,334.0,671.8995318168677,569.2114566746619,44.98399572909957,249.0,505.8874631390708,435.7554704090112,26.255293111289344,145.0,359.2480399815322,324.8813447410025,4.667036681275341,80.0,228.72746556295672,222.3764038892751,1.0,40.0,143.19425448510688,145.24816621490203,25.0,87.47717162624687,80.8470910737569,7.0,37.81494437324613,49.001099683032535,3.0,18.49506934804087,25.47899115512256,1.0
6950.0,746.7400865095952,696.3207289794522,325.76604296860177,542.0,836.2417731785764,749.1162817976574,270.199585930217,544.0,853.2200834499364,725.0252582844334,167.40966857081696,459.0,804.0420611650026,655.7079857098939,104.67058727397948,334.0,672.4544202776373,569.7274504666116,45.16129091431611,249.0,507.68040223801603,436.6393208828523,26.296072150226156,145.0,359.4721046101735,326.0644911634841,4.678528794083447,80.0,228.91667297973964,222.54351607965245,1.0,40.0,143.926750407737,145.38059188065137,25.0,88.00722703413972,81.111471460603,7.0,37.9563589610447,50.01815942965829,3.0,18.575110369064145,25.567190147207906,1.0
7000.0,746.8833365508635,696.3594008280459,325.8710695791038,542.0,836.384969934275,749.2512418565971,270.32893536822905,544.0,853.8654968548702,725.526410837424,167.4466957243039,459.0,804.1890248015488,656.1899187338413,104.7184003175085,334.0,673.0230771230953,572.0601892670311,45.474358425612834,249.0,508.2016576299366,437.1035443650368,26.33685118916297,145.0,359.69616923881483,326.25921017102564,4.690020906891553,80.0,229.1914074895533,222.7106282700298,1.0,40.0,144.44802893520207,145.5130175464007,25.0,88.30336480761167,81.40100772190947,7.0,38.5839526232875,50.208919133906235,3.0,18.65515139008742,25.655389139293256,1.0
7050.0,747.0113221980017,696.3980726766396,325.97609618960587,542.0,836.5281666899734,749.3862019155366,270.4582848062411,544.0,854.8382019915829,726.0173392074825,167.48372287779085,459.0,804.3359884380951,656.4497268716208,104.7662133610375,334.0,673.4668512836514,572.9200359389039,45.78742593690956,249.0,508.4557613806966,437.2261685219957,26.377630228099786,145.0,359.92023386745615,326.4539291785672,4.701513019699659,80.0,229.5334511335206,222.87774046040715,1.0,40.0,144.94583886320436,145.64544321215004,25.0,88.59950258108363,81.69054398321595,7.0,39.0268719828625,50.39967883815417,3.0,18.735192411110695,25.7435881313786,1.0
7100.0,747.0723268323284,696.4367445252332,326.09944152621006,542.0,836.6713634456719,749.5211619744762,270.5876342442532,544.0,855.2189709352954,726.3325975253454,167.52075003127783,459.0,804.4829520746415,656.7095350094003,104.81402640456652,334.0,673.9106254442075,575.0230575421821,46.04227304762052,249.0,508.7098651314565,437.3487926789546,26.418409267036598,145.0,360.14799903048583,326.6486481861088,4.713005132507764,80.0,229.87549477748792,223.2006570781923,1.0,40.0,145.17501980165738,145.7778688778994,25.0,88.89564035455558,81.98008024452243,7.0,39.07983189365815,50.59043854240212,3.0,18.81523343213397,25.831787123463947,1.0
7150.0,747.133331466655,696.4754163738269,326.22818469615856,542.0,836.8145602013705,749.6561220334158,270.7169836822652,544.0,855.4774360462915,726.6478558432083,167.55777718476477,459.0,804.6299157111878,656.9693431471798,104.86183944809554,334.0,674.3309858299841,575.5309285508813,46.17396638733275,249.0,508.9639688822165,437.47141683591354,26.459188305973413,145.0,360.37780979568385,326.84336719365035,4.72449724531587,80.0,231.19742489270385,223.9482660436592,1.0,40.0,145.37140621493955,145.91029454364875,25.0,89.07294250418258,82.06723862926415,7.0,39.1327918044538,50.781198246650064,3.0,18.895274453157242,25.919986115549293,1.0
7200.0,747.1943361009818,696.5140882224206,326.3569278661071,542.0,836.9577569570689,749.7910820923554,270.8463331202773,544.0,855.7359011572877,726.9631141610712,167.59480433825172,459.0,804.776879347734,659.5870202353074,104.90965249162454,334.0,674.7454415937119,576.1267375174157,46.305659727044976,249.0,510.66354477800843,437.59404099287246,26.499967344910225,145.0,360.6076205608819,327.04847958213014,4.735989358123976,80.0,232.11146876366675,224.42874364625973,1.0,40.0,145.56779262822172,146.04106280493488,25.0,89.1855780325521,82.13944497016553,7.0,39.18575171524945,50.971957950898,3.0,18.97531547418052,26.010100430355074,1.0
7250.0,747.2553407353084,696.5527600710142,326.48567103605563,542.0,837.159871026034,749.926042151295,270.97568255828935,544.0,855.9943662682838,727.225876962893,167.63183149173867,459.0,804.9238429842803,660.3356275936951,104.95746553515356,334.0,675.587930649602,577.2486107693569,46.437353066757204,249.0,513.000960779872,437.7166651498314,26.54074638384704,145.0,360.8374313260799,327.2963356513362,4.747481470932081,80.0,232.32371125900838,224.88936170212767,1.0,40.0,145.7641790415039,146.16835078778084,25.0,89.29821356092162,82.21165131106689,7.0,39.2387116260451,51.07431074101456,3.0,19.04399891897601,26.11893806777056,1.0
7300.0,747.3163453696351,696.5914319196079,326.61441420600414,542.0,837.3866384388481,750.412033863602,273.0714375594558,544.0,856.273775814757,727.4816838287094,167.66885864522564,459.0,805.0990251235908,660.806748438032,105.00408406269045,334.0,677.1441862581181,577.7735451525591,46.56904640646943,249.0,513.8008295514018,437.8392893067903,26.581525422783855,145.0,361.11809732525046,327.5441917205423,4.758973583740187,80.0,232.53595375435003,225.1568417169455,1.0,40.0,145.96056545478606,146.2956387706268,25.0,89.41084908929116,82.28385765196826,7.0,39.29167153684075,51.16142787016485,3.0,19.10761780210427,26.22777570518605,1.0
7350.0,747.3773500039617,696.6301037682016,326.7431573759527,542.0,837.6134058516623,751.1794557876862,273.5868469928578,544.0,856.553652056981,727.7374906945256,167.7058857987126,459.0,805.3045580540206,661.8171228336016,105.04107725327005,334.0,678.3761635638298,578.1246443701847,46.70073974618167,249.0,514.3565659282065,437.9619134637492,26.622304461720667,145.0,361.52171411003286,327.7920477897483,4.7704656965482926,80.0,232.7481962496917,225.36326544599822,1.0,40.0,146.1770178341607,146.42292675347275,25.0,89.52348461766069,82.35606399286962,7.0,39.3446314476364,51.24854499931514,3.0,19.17123668523253,26.336613342601538,1.0
7400.0,747.4383546382884,696.6687756167952,326.8719005459012,542.0,837.8401732644763,751.6849650487737,274.1588975096984,544.0,856.8335282992052,727.993297560342,167.74291295219953,459.0,805.5100909844506,663.4879012410498,105.07807044384965,334.0,679.1870191179155,578.3438557657521,46.832433085893896,249.0,514.8313565844747,438.9529948567032,26.663083500657482,145.0,361.92533089481526,328.0584931433944,4.781957809356398,80.0,232.96043874503334,225.56968917505094,1.0,40.0,146.3985118371673,146.5502147363187,25.0,89.63612014603021,82.428270333771,7.0,39.39759135843205,51.33566212846544,3.0,19.23485556836079,26.44545098001703,1.0
7450.0,747.499359272615,696.7074474653889,327.0009142775511,542.0,838.1432572687851,752.1552526114178,274.95979852333875,544.0,857.0895499839211,728.1598541199103,167.77994010568648,459.0,805.7156239148804,664.2821240044452,105.11506363442925,334.0,679.520865392139,578.5630671613195,46.964126425606125,249.0,515.5174162102013,439.9781271630575,26.703862539594297,145.0,364.06291278837585,328.4218134080789,4.793449922164504,80.0,235.01809066177267,225.77611290410368,1.0,40.0,146.62000584017392,146.67750271916466,25.0,89.74875567439973,82.50047667467236,7.0,39.45055126922771,51.42277925761573,3.0,19.29847445148905,26.554288617432515,1.0
7500.0,747.5603639069417,696.7461193139826,327.18376978776973,542.0,838.6285538257388,752.5672852521286,275.30730052006646,544.0,857.3105544752331,728.3240092978518,167.81696725917345,459.0,805.9211568453104,665.1531429048123,105.15205682500884,334.0,679.8547116663624,578.7822785568868,47.034271168446935,249.0,517.026247471453,441.0854452875294,26.74464157853111,145.0,364.5871860248415,328.7851336727634,4.804942034972609,80.0,235.1155641564069,225.9825366331564,1.0,40.0,146.84149984318051,146.80479070201062,25.0,89.86139120276925,82.57268301557372,7.0,39.50351118002336,51.50989638676602,3.0,19.36209333461731,26.663126254848006,1.0
7550.0,747.6213685412683,696.7847911625762,327.36662529798843,542.0,839.0456668485256,752.9793178928393,275.6308412691391,544.0,857.531558966545,728.4881644757935,167.8539944126604,459.0,806.367734192481,665.5414320437129,105.18905001558844,334.0,680.1668551514033,579.0022539079072,47.08137298103876,249.0,517.3636067129218,441.2651786012044,26.785420617467924,145.0,365.5330949873889,329.2383640776146,4.816434147780715,80.0,235.21303765104108,227.27593883347282,1.0,40.0,147.1933669743045,146.93207868485658,25.0,89.97402673113878,82.64488935647509,7.0,39.55647109081901,51.597013515916316,3.0,19.425712217745566,26.771963892263493,1.0
7600.0,747.6823731755951,696.8234630111699,327.5494808082071,542.0,839.2403255210066,753.1052578036985,275.9543820182118,544.0,857.752563457857,728.6523196537352,167.89102156614734,459.0,806.9643212947805,665.9297211826134,105.22604320616804,334.0,680.4622761262925,579.333863347118,47.12847479363058,249.0,517.7009659543907,441.4449119148794,26.82619965640474,145.0,366.4862554485141,329.82172684494174,4.8279262605888205,80.0,235.3105111456753,227.6271867239274,1.0,40.0,147.87326870725715,147.0913787264493,25.0,90.13701181487137,82.71709569737645,7.0,39.60943100161466,51.68413064506661,3.0,19.489331100873827,26.880801529678983,1.0
7650.0,747.7433778099218,696.8621348597636,327.7323363184257,542.0,839.4349841934877,753.2160782756162,276.1904916591412,544.0,857.973567949169,728.8164748316768,167.9280487196343,459.0,807.3931574369383,666.2639387187331,105.26303639674764,334.0,680.7576971011816,579.6654727863289,47.17557660622241,249.0,518.9205507636306,441.6246452285544,26.86697869534155,145.0,367.22260470453244,330.85161143514136,4.839418373396926,80.0,235.40798464030948,227.97843461438197,1.0,40.0,148.10815164830885,147.28730371626082,25.0,90.31508700294589,82.78930203827782,7.0,39.66239091241031,51.7712477742169,3.0,19.552949984002087,26.98963916709447,1.0
7700.0,747.8043824442484,696.9008067083572,327.91519182864437,542.0,839.6296428659688,753.3268987475338,276.41225044016085,544.0,858.5539899467843,728.9806300096185,167.96507587312126,459.0,807.8113231432667,666.5862066795071,105.30002958732723,334.0,681.1769380832028,579.9970822255398,47.22267841881423,249.0,520.2382727036749,441.8043785422294,26.907757734278366,145.0,368.1933771159005,332.0,4.850910486205032,80.0,235.50545813494367,228.13997297037517,1.0,40.0,148.24108082847073,147.48322870607234,25.0,90.49316219102042,82.86150837917918,7.0,39.71535082320596,51.858364903367196,3.0,19.616568867130347,28.425883723941475,1.0
7750.0,747.865387078575,696.9394785569509,328.1618963936205,542.0,839.8243015384498,753.4377192194515,276.6340092211806,544.0,859.4473096020281,730.2706263664609,168.04527091717196,459.0,808.1130146766039,666.9084746402809,105.33702277790682,334.0,682.1531856918182,581.7262391929781,47.26978023140605,249.0,521.1677694310399,441.9841118559044,26.94853677321518,145.0,368.5722504856165,332.0,4.862402599013137,80.0,235.60293162957788,228.28910193489006,1.0,40.0,148.3740100086326,147.67915369588385,25.0,90.67123737909495,82.93371472008056,7.0,39.76831073400161,51.94548203251749,3.0,19.680187750258607,29.009912118616032,1.0
7800.0,747.9263917129017,696.9781504055446,328.4638285827173,542.0,840.019318188421,753.5485396913693,276.85576800220025,544.0,860.0698096410483,731.5433037635997,168.84233795953952,459.0,808.3189456495071,667.1212485033703,105.37401596848643,334.0,683.4203993987545,582.5972930506932,47.31688204399788,249.0,522.0874741200828,442.9741406298917,26.989315812151993,145.0,368.9511238553325,332.0,4.873894711821243,80.0,235.70040512421207,228.43823089940494,1.0,40.0,148.5069391887945,147.87507868569537,25.0,90.84931256716948,83.00989716238914,7.0,39.82127064479726,52.101304709910245,3.0,19.743806633386868,29.083880996788423,1.0
7850.0,747.9873963472284,697.021238370962,328.76576077181414,542.0,840.2176521060389,753.659360163287,277.8335622977158,544.0,860.1788539275111,732.2949345906264,169.06489535924513,459.0,808.5248766224103,667.2905909123983,105.41100915906603,334.0,684.8798107848668,583.6197217372904,47.3639838565897,249.0,523.4795108333186,443.4492229120679,27.253294765914088,145.0,369.20394210321723,332.0,4.885386824629348,80.0,235.79787861884628,228.58735986391983,1.0,40.0,148.63986836895637,148.1263078357828,25.0,91.00848199306641,83.1305913899284,7.0,39.87423055559291,52.37202871154939,3.0,19.807425516515128,29.157849874960814,1.0
7900.0,748.1889852429425,697.070062212254,329.0410877019665,542.0,840.4159860236567,753.7701806352047,278.41927248397775,544.0,860.2878982139739,732.9203239321355,169.14579236803084,459.0,808.7308075953134,667.4599333214264,105.44800234964562,334.0,686.5789864648925,584.6499114975014,47.411085669181524,249.0,524.0215626512366,443.9095862574348,27.596513514238215,145.0,369.43809022934624,332.0,4.896878937437454,80.0,235.89535211348047,228.7364888284347,1.0,40.0,148.77279754911825,148.47483713743082,25.0,91.06363191306131,83.25128561746766,7.0,39.92719046638856,52.64275271318854,3.0,19.871044399643388,29.231818753133204,1.0
7950.0,748.4271823882985,697.118886053546,329.2243519532676,542.0,840.6143199412745,753.8810011071225,278.8700084512994,544.0,860.3969425004366,733.3503570070225,169.22668937681652,459.0,808.9367385682167,667.6292757304545,105.48499554022521,334.0,687.1002801445015,585.4510398818916,47.458187481773344,249.0,524.1769144760897,444.6919228440737,27.93973226256234,145.0,369.67223835547526,332.0,4.9083710502455595,80.0,235.99282560811466,228.88561779294957,1.0,40.0,148.9057267292801,148.82336643907885,25.0,91.11878183305623,83.37197984500692,7.0,39.98015037718421,52.91347671482769,3.0,19.934663282771645,29.305787631305595,1.0
8000.0,748.6653795336547,697.167709894838,329.40761620456874,542.0,840.8126538588924,753.9918215790402,279.4749700161652,544.0,860.5059867868994,733.7518673761062,169.30758638560224,459.0,810.5130879441249,667.7986181394825,105.52198873080482,334.0,687.2916530394464,586.0759138836319,47.50528929436517,249.0,524.3322663009426,446.00982771856934,28.030503207716585,145.0,369.9063864816043,332.0,4.919863163053665,80.0,236.12453903241772,229.4907340751558,1.0,40.0,149.20665246327127,149.29938231353813,25.0,91.17393175305115,83.4926740725462,7.0,40.08256234733962,53.09728895684533,3.0,19.998282165899905,29.379756509477986,1.0
8050.0,748.9035766790107,697.21653373613,329.5908804558698,542.0,841.0738864287575,754.145748396803,280.12074128918897,544.0,860.615031073362,734.164259139505,169.38848339438792,459.0,812.2041322814309,667.9679605485106,105.55898192138442,334.0,687.4830259343912,586.4401866898131,47.552391106956996,249.0,524.4876181257955,446.29884505960985,28.067503509428033,145.0,370.1657363212254,332.0,4.931355275861771,80.0,236.25897286773366,230.2659988145854,1.0,40.0,149.91728488448754,149.90639856782101,25.0,91.22908167304607,83.61336830008545,7.0,40.214620834805665,53.24027675959478,3.0,20.046182841128893,29.453725387650376,1.0
8100.0,749.0876112606086,697.265357577422,329.77414470717093,542.0,842.7666846334771,754.3031098871884,280.6865434131571,544.0,860.7240753598248,734.5942546883792,169.46938040317363,459.0,813.2678648166822,668.2701948047721,105.59597511196401,334.0,687.6743988293362,586.8044594959945,47.599492919548815,249.0,524.6429699506485,446.5878624006503,28.104503811139477,145.0,370.4418736348192,332.0,4.942847388669876,80.0,236.39340670304958,230.61682672047854,1.0,40.0,150.74314601573664,150.59765244933305,25.0,91.28423159304099,83.73406252762472,7.0,40.34667932227172,53.383264562344216,3.0,20.09364731577735,29.527694265822767,1.0
8150.0,749.2348087582511,697.314181418714,329.95740895847206,542.0,843.2448313039903,754.4604713775739,281.10936093178293,544.0,860.8331196462876,735.2067373093721,169.5502774119593,459.0,813.7035557314204,668.6034391861548,105.6329683025436,334.0,687.865771724281,587.3956953366147,47.64659473214064,249.0,524.7983217755014,446.87687974169074,28.14150411285092,145.0,370.718010948413,332.0,4.954339501477982,80.0,236.5278405383655,230.9676546263717,1.0,40.0,151.09294548875866,151.15381690440557,25.0,91.3393815130359,83.85475675516398,7.0,40.478737809737765,53.52625236509366,3.0,20.141111790425803,29.601663143995157,1.0
8200.0,749.3820062558937,697.363005260006,330.1831625258076,542.0,843.5147660082615,754.6178328679592,281.35456696231876,544.0,860.9421639327503,736.2381625148033,169.63117442074503,459.0,814.8062624719765,668.9366835675373,105.66996149312321,334.0,688.555027136919,588.4176354157955,47.69369654473246,249.0,524.9536736003544,448.06849811209185,28.178504414562365,145.0,370.99414826200683,332.0,4.965831614286088,80.0,236.6622743736814,231.16438518466123,1.0,40.0,151.22675709404055,151.5110357602587,25.0,91.39453143303082,83.97545098270325,7.0,40.61079629720382,53.66924016784311,3.0,20.188576265074257,29.675632022167548,1.0
8250.0,749.5292037535362,697.411829101298,330.42178040630284,542.0,843.7847007125328,754.7751943583447,281.5997729928545,544.0,861.3391159628784,736.5420949373288,169.71207142953074,459.0,815.1087811030001,671.0863023156418,105.7069546837028,334.0,690.2603354880283,590.2976041666667,47.74079835732429,249.0,526.1330765713482,448.19464610191625,28.21550471627381,145.0,372.47434486311795,332.0,4.977323727094193,80.0,236.79670820899736,231.34546547714834,1.0,40.0,151.36056869932244,151.8682546161118,25.0,91.44968135302574,84.17845001465717,7.0,40.742854784669866,53.812227970592545,3.0,20.236040739722714,29.74960090033994,1.0
8300.0,749.6764012511787,697.4606529425901,330.66039828679817,542.0,844.477139831484,754.9325558487301,281.84497902339035,544.0,862.0617384009441,736.8460273598542,169.79296843831642,459.0,815.2266111883348,671.6474043551162,105.7439478742824,334.0,690.7758513059063,591.2442418317,47.78790016991611,249.0,527.0396999062207,448.32079409174065,28.252505017985253,145.0,375.7850617283951,332.0,4.9888158399022995,80.0,236.93114204431328,231.52654576963545,1.0,40.0,151.49438030460433,152.14939441568046,25.0,91.50483127302064,84.40246415554982,7.0,40.87491327213592,53.95521577334199,3.0,20.283505214371168,29.82356977851233,1.0
8350.0,749.8235987488213,697.5094767838821,330.8990161672935,542.0,845.4423621365368,756.2816540603217,282.0407671524693,544.0,862.7897453397603,737.0963029605289,169.87386544710213,459.0,815.3444412736695,672.2080162686959,105.78094106486199,334.0,691.3680649182163,592.1121273036009,47.83500198250793,249.0,528.0182461592191,448.446942081565,28.289505319696698,145.0,376.6122451505886,332.0,5.001414427157002,80.0,238.03399476646425,231.70762606212256,1.0,40.0,151.62819190988625,152.38608080621302,25.0,91.55998119301556,84.62647829644246,7.0,41.046196441694725,55.02299526821236,3.0,20.33096968901962,29.89753865668472,1.0
8400.0,749.9707962464638,697.5583006251741,331.1058304963268,542.0,846.003700717323,756.9719694211867,282.1516098165034,544.0,863.2233926380368,737.2914859064189,169.95476245588782,459.0,815.4622713590044,672.7677993527508,105.8179342554416,334.0,692.0265741130277,592.4317597263148,47.88210379509975,249.0,528.2007077514104,448.5730900713894,28.326505621408142,145.0,378.2519244946594,332.0,5.054197714648599,80.0,238.20380277065638,231.88870635460967,1.0,40.0,151.76200351516815,152.62276719674557,25.0,91.61513111301048,84.8504924373351,7.0,41.92124557775461,55.11483284484831,3.0,20.37843416366808,29.97150753485711,1.0
8450.0,751.5305721979835,697.6071244664661,331.2893101594696,542.0,846.1984352773826,758.0,282.2624524805376,544.0,863.5375030674846,737.486668852309,170.25312920592194,459.0,815.5801014443391,673.172664772629,105.8549274460212,334.0,692.9240639461506,592.7513921490286,47.92920560769158,249.0,528.3831693436016,448.6992380612138,28.36350592311959,145.0,379.305873317434,332.0,5.106981002140198,80.0,238.37361077484852,232.0843305525164,1.0,40.0,151.89581512045004,152.8594535872781,25.0,91.6702810330054,85.24167979449625,7.0,42.0,55.206670421484255,3.0,20.425898638316532,30.091750927623504,1.0
8500.0,752.2233379743783,697.6559483077581,331.4727898226124,542.0,846.3931698374423,758.0,282.3732951445717,544.0,863.8516134969325,737.6818517981991,170.827377747869,459.0,815.6979315296738,673.4677197208504,105.89192063660079,334.0,694.0080656953243,593.0861267562984,47.976307420283405,249.0,528.5656309357928,448.8253860510382,28.400506224831034,145.0,381.34951269309295,332.0,5.159764289631795,80.0,238.54341877904065,232.3031489332604,1.0,40.0,152.036176221857,153.03346226746,25.0,91.72543095300031,85.9683229020309,7.0,42.0,55.2985079981202,3.0,20.473363112964986,30.240986822353904,1.0
8550.0,752.6215863039911,697.7047721490501,331.6562694857552,542.0,846.5879043975019,758.0,282.4841378086059,544.0,864.1224751653752,737.8770347440892,171.04363800768226,459.0,815.8157616150086,673.7627746690716,105.92891382718038,334.0,694.2495648769627,593.4737236555233,48.082749335787476,249.0,528.748092527984,448.9515340408626,28.437506526542478,145.0,382.3368146214099,332.0,5.212547577123393,80.0,238.71322678323278,232.52196731400437,1.0,40.0,152.199569178727,153.1158428076318,25.0,91.78058087299523,86.16440434982592,7.0,42.0,55.39034557475615,3.0,20.52082758761344,30.390222717084303,1.0
8600.0,753.0380477760702,697.753595990342,331.839749148898,542.0,846.7826389575615,758.0,282.59498047264003,544.0,864.3546125979897,738.2340585887789,171.10603198666328,459.0,815.9335917003434,674.0174150722374,105.96590701775999,334.0,694.4910640586013,593.8613205547481,48.24924961057797,249.0,528.9305541201752,449.14791514196173,28.474506828253922,145.0,382.839376509158,332.0,5.265330864614992,80.0,238.88303478742492,232.74078569474835,1.0,40.0,152.362962135597,153.19822334780355,25.0,91.83573079299015,86.33630237937761,7.0,42.0,55.48218315139209,3.0,20.568292062261897,30.539458611814702,1.0
8650.0,753.8019874367735,697.802419831634,332.0088851970041,542.0,846.9773735176212,758.0,282.7058231366742,544.0,864.5867500306041,738.8666493692625,171.1684259656443,459.0,816.1253893163184,674.1062692524622,106.01806919773482,334.0,694.7325632402398,594.6390119713931,48.41574988536846,249.0,529.4575926353457,449.3881148079341,28.511507129965366,145.0,383.75633426691854,332.0,5.318114152106589,80.0,239.29876802490202,232.95960407549234,1.0,40.0,152.526355092467,153.28060388797533,25.0,91.89088071298507,86.5082004089293,7.0,42.0,55.57402072802804,3.0,20.61575653691035,30.6886945065451,1.0
